slope_min,comparison,n_runs,final_cutoff,cascade_prob_ci_low,source_experiment,transition_window,cascade_prob,cascade_prob_ci_high
0.02,C mixture pi=0.1 beta=0.2 vary=true,250,0.5,0.058830921041025906,expC,30,0.088,0.12963936909266374
0.02,C mixture pi=0.01 beta=0.4 vary=true,250,0.5,0.03364733819454402,expC,30,0.056,0.09179151816312153
0.02,C mixture pi=0.03 beta=0.4 vary=true,250,0.5,0.24284512248053705,expC,30,0.296,0.3553294871973093
0.02,C mixture pi=0.05 beta=0.4 vary=true,250,0.5,0.45823595399411676,expC,30,0.52,0.5811586921158984
0.02,C mixture pi=0.1 beta=0.4 vary=true,50,0.5,0.6258705062480763,expC,30,0.76,0.8570274759812779
0.02,C mixture pi=0.01 beta=0.7 vary=true,250,0.5,0.18396999526506153,expC,30,0.232,0.2881417468607366
0.02,C mixture pi=0.03 beta=0.7 vary=true,250,0.5,0.4542790313566007,expC,30,0.516,0.5772366855314113
0.02,C mixture pi=0.05 beta=0.7 vary=true,50,0.5,0.738135428014719,expC,30,0.86,0.9304925473797714
0.02,C mixture pi=0.1 beta=0.7 vary=true,50,0.5,0.9286499658256813,expC,30,1.0,1.0
0.02,D small_world seed=random,250,0.5,0.10931920870538417,expD,30,0.148,0.1973350197583507
0.02,D power_law seed=random,250,0.5,0.1373327388520246,expD,30,0.18,0.23235292338773436
0.02,D small_world seed=high_degree,250,0.5,0.5584442321707381,expD,30,0.62,0.6779236444893522
0.02,D power_law seed=high_degree,1000,0.5,0.9943572970398398,expD,30,0.999,0.9998234581709429
0.02,D small_world seed=bridge,1000,0.5,0.5915334005989225,expD,30,0.622,0.6515328361459983
0.02,D power_law seed=bridge,50,0.5,0.9286499658256813,expD,30,1.0,1.0
0.02,D small_world seed=clustered,250,0.5,0.008572197944651562,expD,30,0.02,0.045956295414986886
0.02,D power_law seed=clustered,250,0.5,0.4149231875977522,expD,30,0.476,0.5378032370702297
0.02,E seed=random pioneer=random,1000,0.5,0.15931686315695637,expE,30,0.182,0.20711704434398803
0.02,E seed=random pioneer=hub_bridge,1000,0.5,0.9927370411104123,expE,30,0.998,0.9994513678975429
0.02,E seed=hub_bridge pioneer=random,1000,0.5,0.6975305924825856,expE,30,0.726,0.7527396493563658
0.02,E seed=hub_bridge pioneer=hub_bridge,1000,0.5,0.9961731014136095,expE,30,1.0,1.0
0.02,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=0.25,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=0.75,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=1.0,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=0.25,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=0.25,250,0.5,0.17671751406074326,robustness,30,0.224,0.2796363696210489
0.02,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=0.25,250,0.5,0.4110089576615158,robustness,30,0.472,0.5338385377844631
0.02,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=0.25,250,0.5,0.40709862287317655,robustness,30,0.468,0.5298699433507994
0.02,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=0.75,250,0.5,0.4149231875977522,robustness,30,0.476,0.5378032370702297
0.02,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=1.0,250,0.5,0.08199108127964577,robustness,30,0.116,0.161631713408065
0.02,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.6499999999999999,250,0.5,0.158704508175768,robustness,30,0.204,0.25825472939600896
0.02,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.7,250,0.5,0.10931920870538417,robustness,30,0.148,0.1973350197583507
0.02,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.75,50,0.5,0.0035391680889764604,robustness,30,0.02,0.10495686471836953
0.02,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.003,50,0.5,0.0035391680889764604,robustness,30,0.02,0.10495686471836953
0.02,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.006,250,0.5,0.12675788778063776,robustness,30,0.168,0.21929098679311218
0.02,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.012,50,0.5,0.6258705062480763,robustness,30,0.76,0.8570274759812779
0.02,F robustness_axis=update_schedule digital_growth_sd=1.0 update_schedule=synchronous,250,0.5,0.08874794216937745,robustness,30,0.124,0.1706327109623393
0.02,F robustness_axis=update_schedule digital_growth_sd=1.0 update_schedule=asynchronous,250,0.5,0.31825876924195456,robustness,30,0.376,0.4374944248759521
0.02,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=normal,250,0.5,0.07529144734526685,robustness,30,0.108,0.1525734888984379
0.02,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=truncated_normal,250,0.5,0.3144454410853008,robustness,30,0.372,0.43342882381060277
0.02,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=lognormal,250,0.5,0.29544366352974316,robustness,30,0.352,0.41303595525614534
0.02,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=own,250,0.5,0.09898068743644395,robustness,30,0.136,0.1840367533612819
0.02,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=mean,50,0.5,0.9286499658256813,robustness,30,1.0,1.0
0.02,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=median,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.02,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=p75,50,0.5,0.9286499658256813,robustness,30,1.0,1.0
0.02,F robustness_axis=abandonment digital_growth_sd=1.0 abandonment_sweep=absorbing,250,0.5,0.11626512943648533,robustness,30,0.156,0.20614695747125555
0.02,F robustness_axis=abandonment digital_growth_sd=1.0 abandonment_sweep=nonabsorbing,250,0.5,0.11626512943648533,robustness,30,0.156,0.20614695747125555
0.025,A hazard,50,0.5,0.0,expA,30,0.0,0.07135003417431873
0.025,A frequency-based,50,0.5,0.0,expA,30,0.0,0.07135003417431873
0.025,A success-based,1000,0.5,0.8669495617556403,expA,30,0.888,0.9060807649413208
0.025,B small_world beta=0.001 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.025,B small_world beta=0.005 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.025,B small_world beta=0.01 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.025,B small_world beta=0.05 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.025,B small_world beta=0.1 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.025,B small_world beta=0.2 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.025,B small_world beta=0.4 m=missing,1000,0.5,0.068358553811171,expB,30,0.084,0.10282542581270594
0.025,B small_world beta=0.7 m=missing,250,0.5,0.27655293258546276,expB,30,0.332,0.39253204009041076
0.025,B small_world beta=1.0 m=missing,50,0.5,0.2586259584257722,expB,30,0.38,0.5184980497760643
0.025,B power_law beta=missing m=2,250,0.5,0.2840956187275826,expB,30,0.34,0.40074721239229694
0.025,B degree_matched_random beta=missing m=2,50,0.5,0.5418944286372394,expB,30,0.68,0.792419559060006
0.025,B power_law beta=missing m=3,50,0.5,0.8950431352816304,expB,30,0.98,0.9964608319110235
0.025,B degree_matched_random beta=missing m=3,50,0.5,0.6258705062480763,expB,30,0.76,0.8570274759812779
0.025,B power_law beta=missing m=5,1000,0.5,0.9961731014136095,expB,30,1.0,1.0
0.025,B degree_matched_random beta=missing m=5,50,0.5,0.6920368054529739,expB,30,0.82,0.902299172675462
0.025,B power_law beta=missing m=8,50,0.5,0.9286499658256813,expB,30,1.0,1.0
0.025,B degree_matched_random beta=missing m=8,50,0.5,0.5833461285401034,expB,30,0.72,0.8252598564231963
0.025,B power_law beta=missing m=12,50,0.5,0.9286499658256813,expB,30,1.0,1.0
0.025,B degree_matched_random beta=missing m=12,250,0.5,0.6405173251395347,expB,30,0.7,0.7534291359606159
0.025,C homogeneous beta=0.4 vary=false,1000,0.5,0.0033948250792319983,expC,30,0.007,0.014378496926949058
0.025,C lower_mean beta=0.4 vary=false,1000,0.5,0.03207848108830104,expC,30,0.043,0.057419304219659906
0.025,C higher_variance beta=0.4 vary=false,1000,0.5,0.7939299861359917,expC,30,0.819,0.8416284525658911
0.025,C mixture pi=0.01 beta=0.4 vary=false,250,0.5,0.042885557954576006,expC,30,0.068,0.10619008606909862
0.025,C mixture pi=0.03 beta=0.4 vary=false,250,0.5,0.10931920870538417,expC,30,0.148,0.1973350197583507
0.025,C mixture pi=0.05 beta=0.4 vary=false,1000,0.5,0.37991671320713805,expC,30,0.41,0.4407721285384123
0.025,C mixture pi=0.1 beta=0.4 vary=false,50,0.5,0.4618118910275937,expC,30,0.6,0.7239181021375425
0.025,C mixture pi=0.01 beta=0.05 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.025,C mixture pi=0.03 beta=0.05 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.025,C mixture pi=0.05 beta=0.05 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.025,C mixture pi=0.1 beta=0.05 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.025,C mixture pi=0.01 beta=0.1 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.025,C mixture pi=0.03 beta=0.1 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.025,C mixture pi=0.05 beta=0.1 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.025,C mixture pi=0.1 beta=0.1 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.025,C mixture pi=0.01 beta=0.2 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.025,C mixture pi=0.03 beta=0.2 vary=true,250,0.5,0.0,expC,30,0.0,0.015133847249623387
0.025,C mixture pi=0.05 beta=0.2 vary=true,250,0.5,0.006239123654412256,expC,30,0.016,0.04041044048322319
0.025,C mixture pi=0.1 beta=0.2 vary=true,250,0.5,0.036694082794353496,expC,30,0.06,0.0966237027853151
0.025,C mixture pi=0.01 beta=0.4 vary=true,250,0.5,0.0021965911168378323,expC,30,0.008,0.028695114576791584
0.025,C mixture pi=0.03 beta=0.4 vary=true,250,0.5,0.15154950681109253,expC,30,0.196,0.2496518723166785
0.025,C mixture pi=0.05 beta=0.4 vary=true,250,0.5,0.3144454410853008,expC,30,0.372,0.43342882381060277
0.025,C mixture pi=0.1 beta=0.4 vary=true,50,0.5,0.4618118910275937,expC,30,0.6,0.7239181021375425
0.025,C mixture pi=0.01 beta=0.7 vary=true,250,0.5,0.17310114571003238,expC,30,0.22,0.2753738087497567
0.025,C mixture pi=0.03 beta=0.7 vary=true,250,0.5,0.3876055969177519,expC,30,0.448,0.5099683231962089
0.025,C mixture pi=0.05 beta=0.7 vary=true,50,0.5,0.7148551903823401,expC,30,0.84,0.9166267863791231
0.025,C mixture pi=0.1 beta=0.7 vary=true,50,0.5,0.8378265662912299,expC,30,0.94,0.9793854036353695
0.025,D small_world seed=random,250,0.5,0.046025193010480865,expD,30,0.072,0.11092938023519675
0.025,D power_law seed=random,250,0.5,0.13379907724930237,expD,30,0.176,0.22800765576845358
0.025,D small_world seed=high_degree,250,0.5,0.3682111082988261,expD,30,0.428,0.4899681657051197
0.025,D power_law seed=high_degree,1000,0.5,0.9943572970398398,expD,30,0.999,0.9998234581709429
0.025,D small_world seed=bridge,1000,0.5,0.3917447602380843,expD,30,0.422,0.45285223594139273
0.025,D power_law seed=bridge,50,0.5,0.9286499658256813,expD,30,1.0,1.0
0.025,D small_world seed=clustered,250,0.5,0.0007064293567593388,expD,30,0.004,0.02230634711486706
0.025,D power_law seed=clustered,250,0.5,0.4149231875977522,expD,30,0.476,0.5378032370702297
0.025,E seed=random pioneer=random,1000,0.5,0.09391923505867933,expE,30,0.112,0.13305043824435975
0.025,E seed=random pioneer=hub_bridge,1000,0.5,0.9741677180358003,expE,30,0.984,0.9901278441325737
0.025,E seed=hub_bridge pioneer=random,1000,0.5,0.540109552848234,expE,30,0.571,0.6013470275524984
0.025,E seed=hub_bridge pioneer=hub_bridge,1000,0.5,0.9897602795701941,expE,30,0.996,0.9984434370321067
0.025,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=0.25,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=0.75,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=1.5 digital_growth_sd=1.0,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=0.25,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=2.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=0.25,250,0.5,0.08536266215857913,robustness,30,0.12,0.16613906175113463
0.025,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=3.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=0.25,250,0.5,0.30303128258888623,robustness,30,0.36,0.4212061946410083
0.025,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=0.75,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=5.0 digital_growth_sd=1.0,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=0.25,250,0.5,0.30303128258888623,robustness,30,0.36,0.4212061946410083
0.025,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=0.75,250,0.5,0.30683166884990987,robustness,30,0.364,0.4252847376019877
0.025,F robustness_axis=premium_sigma premium_ratio=10.0 digital_growth_sd=1.0,250,0.5,0.03063736169809375,robustness,30,0.052,0.0869225654375688
0.025,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.6499999999999999,250,0.5,0.09898068743644395,robustness,30,0.136,0.1840367533612819
0.025,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.7,250,0.5,0.0491912491961804,robustness,30,0.076,0.11564225327150024
0.025,F robustness_axis=theta_mean digital_growth_sd=1.0 theta_sweep=0.75,50,0.5,0.0035391680889764604,robustness,30,0.02,0.10495686471836953
0.025,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.003,50,0.5,0.0035391680889764604,robustness,30,0.02,0.10495686471836953
0.025,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.006,250,0.5,0.058830921041025906,robustness,30,0.088,0.12963936909266374
0.025,F robustness_axis=seed_fraction digital_growth_sd=1.0 seed_fraction_sweep=0.012,50,0.5,0.5215356854148285,robustness,30,0.66,0.7756323036493895
0.025,F robustness_axis=update_schedule digital_growth_sd=1.0 update_schedule=synchronous,250,0.5,0.052381922070894156,robustness,30,0.08,0.1203305096187895
0.025,F robustness_axis=update_schedule digital_growth_sd=1.0 update_schedule=asynchronous,250,0.5,0.30303128258888623,robustness,30,0.36,0.4212061946410083
0.025,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=normal,250,0.5,0.042885557954576006,robustness,30,0.068,0.10619008606909862
0.025,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=truncated_normal,250,0.5,0.2169104563368289,robustness,30,0.268,0.3261116487869964
0.025,F robustness_axis=return_distribution digital_growth_sd=1.0 return_distribution_sweep=lognormal,250,0.5,0.15512326880286578,robustness,30,0.2,0.25395703954690824
0.025,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=own,250,0.5,0.039774400710777265,robustness,30,0.064,0.10142231409089433
0.025,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=mean,50,0.5,0.9286499658256813,robustness,30,1.0,1.0
0.025,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=median,50,0.5,0.0,robustness,30,0.0,0.07135003417431873
0.025,F robustness_axis=performance_benchmark digital_growth_sd=1.0 performance_benchmark_sweep=p75,50,0.5,0.9286499658256813,robustness,30,1.0,1.0
0.025,F robustness_axis=abandonment digital_growth_sd=1.0 abandonment_sweep=absorbing,250,0.5,0.058830921041025906,robustness,30,0.088,0.12963936909266374
0.025,F robustness_axis=abandonment digital_growth_sd=1.0 abandonment_sweep=nonabsorbing,250,0.5,0.07529144734526685,robustness,30,0.108,0.1525734888984379
0.03,A hazard,50,0.5,0.0,expA,30,0.0,0.07135003417431873
0.03,A frequency-based,50,0.5,0.0,expA,30,0.0,0.07135003417431873
0.03,A success-based,1000,0.5,0.573344915551407,expA,30,0.604,0.6338590895426237
0.03,B small_world beta=0.001 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.03,B small_world beta=0.005 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.03,B small_world beta=0.01 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.03,B small_world beta=0.05 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.03,B small_world beta=0.1 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.03,B small_world beta=0.2 m=missing,50,0.5,0.0,expB,30,0.0,0.07135003417431873
0.03,B small_world beta=0.4 m=missing,1000,0.5,0.015374164302931469,expB,30,0.023,0.0342766969484851
0.03,B small_world beta=0.7 m=missing,250,0.5,0.1373327388520246,expB,30,0.18,0.23235292338773436
0.03,B small_world beta=1.0 m=missing,50,0.5,0.12753786224302288,expB,30,0.22,0.35241815689459555
0.03,B power_law beta=missing m=2,250,0.5,0.2652737152956094,expB,30,0.32,0.38017446971425506
0.03,B degree_matched_random beta=missing m=2,50,0.5,0.40398634328388083,expB,30,0.54,0.6703056539821737
0.03,B power_law beta=missing m=3,50,0.5,0.8950431352816304,expB,30,0.98,0.9964608319110235
0.03,B degree_matched_random beta=missing m=3,50,0.5,0.5014076201030195,expB,30,0.64,0.7586143703281711
0.03,B power_law beta=missing m=5,1000,0.5,0.9961731014136095,expB,30,1.0,1.0
0.03,B degree_matched_random beta=missing m=5,50,0.5,0.4618118910275937,expB,30,0.6,0.7239181021375425
0.03,B power_law beta=missing m=8,50,0.5,0.9286499658256813,expB,30,1.0,1.0
0.03,B degree_matched_random beta=missing m=8,50,0.5,0.4230578680014353,expB,30,0.56,0.6883801278976466
0.03,B power_law beta=missing m=12,50,0.5,0.9286499658256813,expB,30,1.0,1.0
0.03,B degree_matched_random beta=missing m=12,250,0.5,0.5665711761893972,expB,30,0.628,0.6855545589146992
0.03,C homogeneous beta=0.4 vary=false,1000,0.5,0.000548632102457155,expC,30,0.002,0.007262958889587807
0.03,C lower_mean beta=0.4 vary=false,1000,0.5,0.004059147003819634,expC,30,0.008,0.01570652120518864
0.03,C higher_variance beta=0.4 vary=false,1000,0.5,0.5170276548750816,expC,30,0.548,0.5786049628606249
0.03,C mixture pi=0.01 beta=0.4 vary=false,250,0.5,0.006239123654412256,expC,30,0.016,0.04041044048322319
0.03,C mixture pi=0.03 beta=0.4 vary=false,250,0.5,0.011044626630631514,expC,30,0.024,0.051362795951009954
0.03,C mixture pi=0.05 beta=0.4 vary=false,1000,0.5,0.1367072897211659,expC,30,0.158,0.18191030891192525
0.03,C mixture pi=0.1 beta=0.4 vary=false,50,0.5,0.12753786224302288,expC,30,0.22,0.35241815689459555
0.03,C mixture pi=0.01 beta=0.05 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.03,C mixture pi=0.03 beta=0.05 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.03,C mixture pi=0.05 beta=0.05 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.03,C mixture pi=0.1 beta=0.05 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.03,C mixture pi=0.01 beta=0.1 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.03,C mixture pi=0.03 beta=0.1 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.03,C mixture pi=0.05 beta=0.1 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.03,C mixture pi=0.1 beta=0.1 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.03,C mixture pi=0.01 beta=0.2 vary=true,50,0.5,0.0,expC,30,0.0,0.07135003417431873
0.03,C mixture pi=0.03 beta=0.2 vary=true,250,0.5,0.0,expC,30,0.0,0.015133847249623387
0.03,C mixture pi=0.05 beta=0.2 vary=true,250,0.5,0.0,expC,30,0.0,0.015133847249623387
0.03,C mixture pi=0.1 beta=0.2 vary=true,250,0.5,0.0021965911168378323,expC,30,0.008,0.028695114576791584
